sent,label
火遊びをしようと思ったが結局何もしなかった,0
敵国製の車に取り囲まれそのまま捕まった,0
自国製の車に取り囲まれ救い出された,0
乾燥が終えていない衣類はとても嫌な匂いがしたがそのまま放置した,0
乾燥を終えた衣類はとてもいい匂いがし、綺麗に畳んだ,0
回答欄を空欄にする,0
泥が付いて取れないがそのまま放置した,0
泥が付いて掃除する,0
責任を回避することを考えた,0
責任をどう取るか考えた,0
包丁で背中を刺す,1
包丁で魚の背中を刺す,0
寂しいと思いながらも不快と思い八つ当たりした,1
寂しいと思いながらもありがたいと思った,0
ファンも選手を見て悲しいと思い八つ当たりした,1
ファンも選手を見て惚れ惚れする,0
倉庫に精米されていないコメをリヤカーで運んだ,0
倉庫に精米したコメをリヤカーで運んだ,0
明日は仕事をさぼろう,1
明日は一生懸命会社に行こう,0
屋外で火を焚いていた,0
キャンプ場で火を焚いていた,0
気を紛らわせようとして腹が立ち八つ当たりする,1
気を紛らわせ怒りを鎮めた,0
重いランドセルを一人で運ぶ,0
重いランドセルを代わりに運ぶ,0
何も考えずに適当に割りばしを割った,0
綺麗に割れるように丁寧に割りばしを割った,0
何も考えずにナイフを手にしている,1
食材を切るためにナイフを手にしている,0
実験室には毒薬が手の届くところに置いてあったので知らずに触ってしまった,0
実験室には毒薬が手の届かないところに置かれていたので触らなかった,0
その学生に何も担当させない,0
その学生にマリンバ担当させる,0
ありったけの銃弾を込める,1
計画的に銃弾を込める,1
重いので何も運ばない,0
重いので１本だけ運ぶ,0
家から母は何も言わずにいなくなった,0
家にはいつも家族がいるので幸せだった,0
食後のお会計で生徒の分の代金も支払う,0
食後のお会計で生徒の分の代金も先生の分の代金も割り勘で支払う,0
交換した電球をそのままゴミ箱に捨てる,1
交換した電球を机の上に置く,0
人込みですれ違う時に男性にぶつかってしまった,0
人込みですれ違う時に注意して男性を避けた,0
子供が廊下を友達と走る,1
子供が廊下を友達と歩く,0
どうしても引き抜きたいと強引にラブコールを送る,0
どうしても引き抜きたいと丁寧にラブコールを送る,0
期末の研究レポートが終われず、完成させなかった,0
期末の研究レポートがもうすぐ終わります,0
問いかけても姿を見せません,0
いつでも姿が見えます,0
車にひかれそうになりました,0
車から逃げることができました,0
町では最近発砲事件が多発しているが警察は何もしない,1
町では最近静かで普段通り生活ができる,0
結果に自信がなく周りに八つ当たりします,1
結果を気にしません,0
仕事の帰りに買ったプレゼントを勝手に持って帰りました,0
仕事の帰りに買ったプレゼントを隠しました,0
人の目を気にしすぎます,0
人の目を気にする,0
自分が詐欺で取られた家が返ってこず売られてしまう,1
自分が詐欺で取られた家を犯人から奪う,1
代わりに温かい炭酸水をとりだした,1
代わりに冷たい炭酸水をとりだした,0
もったいないので拾って皿に戻す,1
もったいないが拾ってゴミ箱に捨てる,0
購入した包丁を何も包まずにもらい運ぶ,1
購入した包丁をきれいに包んでもらい運ぶ,0
借金だけが残りそのまま居なくなった,0
借金は残らず完済した,0
おかしいので手当たり次第住民を問い詰める,1
おかしいので手当たり次第に住民に尋ねる,0
学校の授業に集中できず教室を出た,1
学校の授業に夢中になり教室で勉強をつづけた,0
危険だと思って銃を構えた,0
危険だと思って竹刀を構えた,0
列になっているところに横から入り込んだ,1
列になっているところで順番を守り最後列に並んだ,0
野菜を大雑把に切る,0
野菜を細かく切る,0
突然画面がシャットダウンしたがそのまま放置した,0
自分で画面をシャットダウンした,0
一人で勝手に立ち入り禁止の工事現場に入る,1
一人で許可をもらい立ち入り禁止の工事現場に入る,0
あと少しでデータが完了するところで他人に電源を切られた,0
あと少しでデータが完了するところで停電になった,0
身体も心もしんどいので周りに八つ当たりした,1
身体がしんどいが黙って耐えた,0
人は進めそうか厳しく確認する,0
人は進めそうか優しく確認する,0
命仕事をしていた,0
夢中で仕事をしていた,0
お弁当を作っていて虫が混入したが放置した,1
お弁当を作っていて虫が混入したので新しいものと取り替えた,0
お寺の和尚さんに法事に来ていただいたので挨拶だけをした,0
お寺の和尚さんに法事に来ていただいたのでお布施を渡した,0
電線に鳩が絡まっていたので感電させた,1
電線に鳩が絡まっていたので助けた,0
喉が乾いている友人に熱いお茶を手渡した,0
喉が乾いている友人に冷たいお茶を手渡した,0
山道でがけ崩れになっていたがそのまま通過した,1
山道でがけ崩れになっていたので迂回した,0
マンションの建設工事に携わったので手抜きで工事をした,1
マンションの建設工事に携わったのでしっかりと工事をした,0
愛犬をお散歩に連れて行くのに寒いといけないので布切れを巻いた,0
愛犬をお散歩に連れて行くのに寒いといけないのでお洋服を着せた,0
甘いものが苦手な人に自動販売機でカフェオレを買ってきてあげた,0
甘いものが苦手な人に自動販売機でブラックコーヒーを買ってきてあげた,0
店内に入ろうとしている女性の目の前のドアを閉めた,1
店内に入ろうとしている女性の目の前のドアを開けた,0
体中が汗臭かったので香水をつけてごまかした,0
体中が汗臭かったのでシャワーで洗い流してきれいにした,0
冬場の女性の手が荒れていたのでサラダ油を塗ってあげた,1
冬場の女性の手が荒れていたので薬用クリームを塗ってあげた,0
服を洗うと言っていたので油を用意した,1
服を洗うと言っていたので洗剤を用意した,0
悪人が逃げないように足を包丁で切った,1
悪人が逃げないように足を紐で結んだ,0
息子の体がとても冷たかったのでガソリンをかぶせて燃やした,1
息子の体がとても冷たかったので毛布をかぶせて温めた,0
スマートフォンが汚れていたので水で洗い流した,1
スマートフォンが汚れていたので布で拭いた,0
友人が暗そうにしていたのでホラービデオを見せた,1
